asset_id,total_energy,average_power,average_temperature,average_humidity,average_pressure,average_vibration,total_faults,health_score,risk_level
ASSET000249,739.9607221681661,7.39960722168166,24.782133119303467,51.748900000000006,998.9304,1.4391,0,93.02,Low
ASSET000250,695.35,6.9535,31.942730292483283,63.1504,1009.4172,1.9574929789318583,2,79.27,Medium
ASSET000251,843.46,8.4346,27.9702,64.2611,996.4298,1.9656221947390622,1,85.2,Low
ASSET000252,1060.05,10.6005,25.8799,49.2728,1002.2072999999999,1.4262134717295836,1,89.99,Low
ASSET000253,993.8355447621168,9.938355447621168,25.340234127148648,48.044200000000004,997.9879,1.8287,0,90.52,Low
ASSET000254,949.0165250834401,9.490165250834401,27.6116,60.1487,1006.0278,2.1180096987989314,1,84.8,Low
ASSET000255,841.5683573041285,8.415683573041285,25.221999999999998,55.1893,1005.4428,1.9263724070472728,1,88.15,Low
ASSET000256,744.71,7.447100000000001,24.09350746005161,56.7385,1005.7458,1.881,0,91.5,Low
ASSET000257,735.13,7.3513,26.592,46.978500000000004,1001.0245,2.0109144343527503,1,86.35,Low
ASSET000258,995.75,9.9575,32.178200000000004,57.6689,997.9125,2.1028000000000002,0,82.31,Low
ASSET000259,870.5467347921341,8.70546734792134,30.757800000000003,46.0742,1008.135,1.2202,0,88.14,Low
ASSET000260,1023.6978362294888,10.236978362294888,26.540790495872535,55.0586,1002.1953,1.8683548292027836,2,85.12,Low
ASSET000261,923.3744483015971,9.233744483015972,29.198800000000002,59.1584,1012.8274,1.1065,0,90.27,Low
ASSET000262,797.2858973255544,7.972858973255544,31.313174380380886,46.5586,999.9751,1.2313,0,87.53,Low
ASSET000263,718.93,7.189299999999999,27.62981107464731,55.1742,1012.7918,1.2988762322347154,1,88.88,Low
ASSET000264,825.8342137515834,8.258342137515834,29.108960375570476,49.609700000000004,1005.3735,1.327,0,89.26,Low
ASSET000265,791.47,7.9147,26.8222,47.461000000000006,1010.8200999999999,1.61586052705697,1,88.1,Low
ASSET000266,956.14,9.561399999999999,24.008499999999998,63.451899999999995,995.3232,1.5944312063875403,2,89.02,Low
ASSET000267,812.67,8.1267,25.1622,57.1051,1009.7313,1.3568395259136141,1,91.05,Low
ASSET000268,889.7437113798887,8.897437113798887,26.438299999999998,55.4054,997.1608,1.5460999999999998,0,90.83,Low
ASSET000269,627.9908056384214,6.2799080563842145,28.9448,51.784,996.0288,1.8031473360140067,1,85.04,Low
ASSET000270,1009.2306235180771,10.092306235180772,31.776300000000003,60.274499999999996,1006.2923,1.1959,0,87.24,Low
ASSET000271,781.330072601543,7.81330072601543,27.4666,62.917,1012.8056,1.6363075196128543,2,85.35,Low
ASSET000272,763.1288002206244,7.631288002206244,24.298738428968377,58.5346,1014.9873,1.7526362237160709,1,89.94,Low
ASSET000273,755.14,7.5514,24.22045849609541,55.240500000000004,1000.2635,1.205659332315126,1,92.75,Low
ASSET000274,828.18,8.281799999999999,28.90082931471014,47.199799999999996,1000.8004,1.7337462160317068,1,85.43,Low
ASSET000275,782.77,7.8277,26.55622861977379,63.8024,1014.2285,1.4871951019145353,1,89.01,Low
ASSET000276,818.0210209479859,8.18021020947986,25.350900000000003,61.2554,1005.1926,1.7416999999999998,0,90.94,Low
ASSET000277,903.71,9.0371,28.14787600655799,51.9026,995.1821000000001,1.962761350881937,2,83.04,Low
ASSET000278,869.1051539177134,8.691051539177135,24.3496,47.3195,1004.6822999999999,2.1018,0,90.14,Low
ASSET000279,683.09,6.830900000000001,24.783632374100026,59.644,1013.6459,1.9143999999999999,0,90.64,Low
ASSET000280,976.5325015596361,9.76532501559636,32.96762261562647,58.7962,1006.9155000000001,1.3356032750472522,1,83.35,Low
ASSET000281,825.6914928504478,8.256914928504479,32.17987309443495,62.4008,1001.5648,1.5301586407084053,0,85.17,Low
ASSET000282,654.0,6.54,29.893,54.422,1010.4183,2.0749,0,84.73,Low
ASSET000283,864.03,8.6403,26.2362,58.524300000000004,1003.3033,2.0579,0,88.47,Low
ASSET000284,1135.1034553834565,11.351034553834566,31.771660610955006,56.9225,1004.2902,1.9476,0,83.49,Low
ASSET000285,861.77,8.6177,31.410770918688566,47.0188,1008.7742999999999,1.7689328077412734,2,80.74,Low
ASSET000286,834.0926454192362,8.340926454192362,32.64814855071611,54.9272,1013.4576,1.7606270504839412,1,81.55,Low
ASSET000287,976.65,9.7665,25.208299999999998,54.023999999999994,996.4906,1.4306,0,92.64,Low
ASSET000288,998.6739253410506,9.986739253410505,27.431783759711383,49.9207,1011.4481999999999,1.4051286059879906,1,88.54,Low
ASSET000289,834.5999285376166,8.345999285376166,29.3042,52.68899999999999,1009.5827,2.0163166036547815,1,83.61,Low
ASSET000290,861.58,8.6158,27.612645620329186,64.7684,1006.4638,1.0828,0,91.97,Low
ASSET000291,888.0918251802924,8.880918251802925,29.015239371003346,47.2079,1001.5448,1.1688466745044714,1,88.14,Low
ASSET000292,833.5854579844151,8.33585457984415,32.3242,51.777,1000.1496000000001,1.9529617146299885,0,82.91,Low
ASSET000293,763.35,7.633500000000001,31.1292,57.4959,999.5972,1.5629,0,86.06,Low
ASSET000294,837.2918478440434,8.372918478440434,23.66712804296209,62.528800000000004,1001.0163,1.4931999999999999,0,93.87,Low
ASSET000295,812.95,8.1295,30.75606871975266,60.3324,995.4793,1.0895000000000001,0,88.8,Low
ASSET000296,649.71,6.4971000000000005,28.311678247219614,54.617,1006.5310000000001,1.9287,0,87.04,Low
ASSET000297,777.16,7.771599999999999,32.1213,55.0058,997.9137,1.881725988597281,1,81.47,Low
ASSET000298,842.5100757254556,8.425100757254556,27.82730352301595,57.8983,1010.4212,1.6521000000000001,0,88.91,Low
ASSET000299,809.6378245639327,8.096378245639327,27.273600000000002,45.3474,1013.3935,1.8802625815920635,1,86.33,Low
ASSET000300,815.77,8.1577,25.6433,58.601400000000005,1007.8955000000001,2.0244999999999997,0,89.23,Low
ASSET000301,935.1681458121734,9.351681458121734,28.96217891156523,45.5648,1007.3828,1.484008205759462,1,86.62,Low
ASSET000302,970.2933479115997,9.702933479115996,24.0962,63.9821,996.7799,2.0507,0,90.65,Low
ASSET000303,719.1932968852783,7.191932968852783,24.04153195099334,57.762100000000004,998.2348,1.674925467785225,1,90.58,Low
ASSET000304,849.53,8.4953,25.5129,62.1894,1003.3343,1.1979648266076182,1,91.5,Low
ASSET000305,863.18,8.6318,28.148285827151316,53.459799999999994,1007.0314,1.6200868657634553,2,84.75,Low
ASSET000306,719.1,7.191,31.094816347298774,51.0137,1001.2572,1.444,0,86.69,Low
ASSET000307,960.051643417319,9.60051643417319,29.404600000000002,63.063100000000006,996.4167,1.8551632436558796,1,84.32,Low
ASSET000308,756.43,7.564299999999999,32.7609,50.1278,1003.3677,2.33605987968472,2,76.56,Medium
ASSET000309,812.53,8.1253,25.812468758457126,45.9534,997.8892999999999,1.3588,0,92.39,Low
ASSET000310,1079.61,10.7961,29.6625,60.9296,997.4883,1.2099106217356883,1,87.29,Low
ASSET000311,728.37,7.2837,26.400677591978035,46.0483,1001.2905000000001,1.216404039938263,1,90.52,Low
ASSET000312,968.8738745923913,9.688738745923914,32.6292,64.2715,1007.6736,1.811523286832464,2,79.31,Medium
ASSET000313,900.73,9.0073,25.921,64.442,999.8306,1.1790528247985532,1,91.18,Low
ASSET000314,769.9332678889001,7.699332678889001,25.31431510707156,53.4282,1014.962,1.5615,0,91.88,Low
ASSET000315,998.1596854181325,9.981596854181326,28.874067208686302,50.491499999999995,997.1508,2.210909143098408,2,81.07,Low
ASSET000316,977.0,9.77,33.08561601000525,60.0727,1005.9483,1.2527714814317574,2,81.65,Low
ASSET000317,633.1899999999999,6.331899999999999,27.744600000000002,45.272200000000005,999.3525999999999,1.1770281260763518,1,89.37,Low
ASSET000318,975.49,9.7549,26.4705,62.8658,1007.209,1.3946655462751552,2,87.56,Low
ASSET000319,741.8,7.417999999999999,25.744600000000002,51.13399999999999,1000.9496,2.2171000000000003,6,76.17,Medium
ASSET000320,801.09,8.0109,28.8523,54.788599999999995,1014.0247,1.6913,0,87.69,Low
ASSET000321,701.9281057013093,7.019281057013092,31.45537653089759,57.453,1006.4947,1.5405873107061057,1,83.84,Low
ASSET000322,732.7865086132681,7.327865086132681,28.137138052720548,58.9484,995.5043,1.6703999999999999,0,88.51,Low
ASSET000323,652.79,6.5279,28.10061825302408,52.0087,1012.5422,2.0303,0,86.75,Low
ASSET000324,697.5,6.975,26.6089,58.0722,1001.2628,1.874145918400687,1,87.02,Low
ASSET000325,1095.4948452189033,10.954948452189033,24.4839,54.992200000000004,1014.5099,1.3030000000000002,0,94.0,Low
ASSET000326,868.28,8.6828,25.987893838501364,49.1302,1007.2699,1.9102000000000001,12,65.46,Medium
ASSET000327,725.225512683171,7.25225512683171,29.388654356956575,63.4212,1008.3238,1.5950605550954615,1,85.64,Low
ASSET000328,752.21,7.5221,29.9047,52.123000000000005,997.2696000000001,2.129771974551005,1,82.45,Low
ASSET000329,944.9999265258843,9.449999265258844,27.6815,58.8489,1003.6939,1.5175,0,89.73,Low
ASSET000330,910.0941305742289,9.100941305742289,25.769299999999998,56.8859,1013.4639,2.2096,0,88.18,Low
ASSET000331,844.29,8.4429,31.991500000000002,46.8359,1010.6428,1.1822,0,87.1,Low
ASSET000332,903.83,9.0383,26.14137861309054,53.4634,995.27,1.9966,0,88.88,Low
ASSET000333,924.4697906015609,9.24469790601561,24.1582,45.741099999999996,1003.331,1.1512,0,95.09,Low
ASSET000334,761.1222411992297,7.611222411992298,27.325577702702937,62.025600000000004,1003.3463,1.5174103779683106,2,86.09,Low
ASSET000335,687.87,6.8787,27.96342463662344,47.235,1014.5917999999999,2.0671772752575315,1,84.7,Low
ASSET000336,792.75,7.9275,25.7909,54.2618,1008.2867,1.4688999999999999,0,91.86,Low
ASSET000337,872.9,8.729,30.156599999999997,58.7161,1000.8369,2.214,0,83.77,Low
ASSET000338,790.89,7.9089,29.2071,50.9397,1002.3963,1.8591,0,86.5,Low
ASSET000339,891.2549318013666,8.912549318013667,31.22919314847796,51.6915,1004.0872,2.1375038431349647,28,27.08,High
ASSET000340,699.2687240881631,6.992687240881631,29.516720750690475,53.498400000000004,995.4245,1.8381,0,86.29,Low
ASSET000341,890.4999396318736,8.904999396318736,27.70154465961084,62.2556,997.5632,1.7153,0,88.72,Low
ASSET000342,868.3309332921418,8.683309332921418,25.74449338061816,48.6699,1002.8932000000001,0.9987999999999999,0,94.26,Low
ASSET000343,1093.65,10.9365,30.8687,60.3971,996.0151,2.2087,0,83.09,Low
ASSET000344,972.45,9.7245,25.15006693206073,48.8725,996.4278999999999,2.1289000000000002,6,77.21,Medium
ASSET000345,764.1247113341356,7.641247113341356,24.335949514513537,51.790299999999995,995.0328,1.4763,0,93.28,Low
ASSET000346,767.320305629161,7.67320305629161,27.339492281661624,53.128,1014.178,1.5155386276099092,1,88.08,Low
ASSET000347,921.04,9.2104,31.372833425053003,55.4025,1007.3857,1.3024,0,87.12,Low
ASSET000348,1043.7314853645057,10.437314853645058,32.537415591816355,55.291199999999996,1002.0186,1.5946,0,84.49,Low
ASSET000349,1071.9455992778476,10.719455992778476,28.21218443312988,64.8133,1002.9417,2.0464454614494754,1,84.56,Low
ASSET000350,903.3482294481098,9.033482294481098,31.93614176115818,64.7163,1012.1781,1.7642000000000002,0,84.24,Low
ASSET000351,742.0699999999999,7.420699999999999,29.61807678867396,62.95439999999999,1013.6469000000001,1.7337244156991856,2,82.71,Low
ASSET000352,715.03,7.1503,26.3855,52.2761,1013.2914,1.9877,6,76.68,Medium
ASSET000353,830.53,8.305299999999999,28.09990457438255,57.2827,995.8661999999999,1.1438308303717915,2,87.18,Low
ASSET000354,755.2,7.5520000000000005,26.505399999999998,52.7416,1010.1063,1.3229,0,91.88,Low
ASSET000355,826.1457314856566,8.261457314856566,29.806056231264993,62.4178,1011.9677,1.6252819604250361,1,85.07,Low
ASSET000356,803.14,8.0314,26.8000730139286,59.5946,1013.9077000000001,1.9528999999999999,0,88.44,Low
ASSET000357,731.26,7.3126,28.62680462879468,63.208999999999996,1014.2805999999999,1.416364507064924,1,87.29,Low
ASSET000358,674.15,6.741499999999999,26.879499999999997,64.86439999999999,1000.6697,1.860978464617224,1,86.82,Low
ASSET000359,706.691650378238,7.06691650378238,31.326370609365426,54.9975,1007.7178,1.7453,0,84.95,Low
ASSET000360,641.8882041641641,6.418882041641641,28.51917788763949,45.6689,998.0824,1.7887518452985207,1,85.54,Low
ASSET000361,879.27,8.7927,27.30289581301034,63.9325,1004.0007,1.8377000000000001,0,88.51,Low
ASSET000362,875.25,8.7525,30.872098891172346,55.849399999999996,995.298,1.9106955135351706,3,78.57,Medium
ASSET000363,881.09,8.8109,24.145879542540847,45.9772,1007.5741,1.357735454366553,0,94.07,Low
ASSET000364,884.45,8.8445,24.0445,53.6606,1003.2432000000001,1.9131675435561846,1,89.39,Low
ASSET000365,1083.5852226320942,10.835852226320942,30.91933543046157,62.9468,1011.74,1.9149903232337542,1,82.51,Low
ASSET000366,875.2431327117253,8.752431327117252,27.6425,52.8791,997.8856,1.435304816751023,1,88.18,Low
ASSET000367,936.58,9.3658,27.256633635478593,63.704499999999996,1014.4671000000001,1.3121124580873393,1,89.18,Low
ASSET000368,737.97,7.379700000000001,27.552813517108472,54.5435,1001.1472,1.5252,0,89.82,Low
ASSET000369,805.2255664203203,8.052255664203203,29.0557,45.008199999999995,1000.9454,2.1869,0,85.01,Low
ASSET000370,984.77,9.8477,32.41653851840934,61.0189,996.6249,1.301240716701115,2,82.08,Low
ASSET000371,743.3397370423099,7.4333973704231,29.674,45.4207,1010.801,1.1078852850145924,2,85.79,Low
ASSET000372,1086.52,10.8652,27.067236152722383,58.0906,999.7031999999999,1.9847312326500128,2,84.01,Low
ASSET000373,676.69,6.766900000000001,31.524590768368565,50.578900000000004,1007.6,1.9078,0,83.94,Low
ASSET000374,867.5632477484362,8.675632477484362,26.5902,47.919,1014.2513,2.1802829693920915,1,85.51,Low
ASSET000375,944.48,9.4448,27.69017472428108,58.4374,996.4716000000001,2.0548840439568083,2,83.04,Low
ASSET000376,1028.3356434585426,10.283356434585425,27.5931,56.8126,998.0336,1.7005000000000001,0,88.9,Low
ASSET000377,704.8312969706193,7.048312969706193,24.2451,59.9103,1011.9282000000001,1.6652,0,92.43,Low
ASSET000378,673.16,6.731599999999999,31.172600000000003,61.305699999999995,997.2258,1.2953999999999999,0,87.35,Low
ASSET000379,804.0403728469222,8.040403728469222,24.461599999999997,53.5409,996.1736,1.4331264140870072,2,89.37,Low
ASSET000380,820.5482828979905,8.205482828979905,27.103921152842975,54.1363,1002.7799,1.483109193718369,1,88.48,Low
ASSET000381,892.94501607506,8.9294501607506,27.56179081108287,51.351099999999995,996.3408999999999,1.6499157480914706,1,87.19,Low
ASSET000382,906.9098549599005,9.069098549599005,26.132399999999997,62.044200000000004,999.7587,1.2264,0,92.74,Low
ASSET000383,600.21,6.0021,25.032115103024527,51.4016,1010.5642,1.6355000000000002,0,91.79,Low
ASSET000384,754.3306849885927,7.543306849885926,24.181740650216025,54.6288,1000.7959,1.6475,0,92.58,Low
ASSET000385,949.3199999999999,9.4932,25.450300000000002,48.1208,999.9780000000001,2.1319999999999997,0,88.89,Low
ASSET000386,703.3184855440979,7.03318485544098,24.261404151724026,61.0347,1002.2922,1.7758,0,91.86,Low
ASSET000387,949.73,9.497300000000001,24.5202,48.4786,1005.7114999999999,1.9153,0,90.9,Low
ASSET000388,608.42,6.084199999999999,28.631999999999998,45.343900000000005,1002.4684,1.8129579541239622,1,85.3,Low
ASSET000389,840.7342976936926,8.407342976936926,30.649778369078057,58.1368,1009.2561000000001,1.7875,0,85.41,Low
ASSET000390,811.36,8.1136,30.335700000000003,47.0316,1009.4605,2.3416,11,60.96,Medium
ASSET000391,977.81,9.7781,28.065900000000003,58.1408,1000.3408000000001,2.1032171744121095,4,78.42,Medium
ASSET000392,698.0,6.98,30.44483020671654,49.428000000000004,1004.1688,1.5064206398052062,1,85.02,Low
ASSET000393,967.09,9.6709,29.886,57.608000000000004,1001.9605,1.9505000000000001,0,85.36,Low
ASSET000394,922.59,9.225900000000001,28.980747901697722,51.6887,996.1397000000001,1.3586965716084753,1,87.23,Low
ASSET000395,701.77,7.0177,25.847068972936935,45.380500000000005,1001.0957000000001,1.1965000000000001,0,93.17,Low
ASSET000396,648.5408687270253,6.485408687270254,31.00181562248388,46.4004,1008.6266,1.5844999999999998,0,86.08,Low
ASSET000397,1045.43,10.4543,30.3686,52.411300000000004,1012.8664,1.5897999999999999,0,86.68,Low
ASSET000398,995.1755408423954,9.951755408423955,24.923827502456003,54.303599999999996,1007.4498,1.9022,0,90.57,Low
ASSET000399,805.3340260100402,8.053340260100402,29.535999999999998,47.506499999999996,1007.581,1.1226,0,89.85,Low
ASSET000400,908.51,9.0851,26.370598336828156,56.7931,1005.1161999999999,1.7574791747607994,1,87.84,Low
ASSET000401,872.21,8.722100000000001,28.852488945894333,60.221199999999996,1010.3361,2.1082227516224803,2,81.61,Low
ASSET000402,748.21,7.4821,25.016101246237877,64.9137,1014.6902,1.3821408723013184,1,91.07,Low
ASSET000403,882.46,8.8246,30.37144789337184,54.4732,995.6267999999999,1.5452111019312098,1,84.9,Low
ASSET000404,785.1934572967323,7.8519345729673224,27.678970536174475,62.27439999999999,999.7675999999999,1.3608000000000002,0,90.52,Low
ASSET000405,958.6059372604566,9.586059372604566,25.464697690288954,59.63270000000001,1008.4974000000001,1.7401,0,90.83,Low
ASSET000406,895.6545236940441,8.95654523694044,27.608600000000003,49.985299999999995,998.1733,2.465290309868993,3,79.06,Medium
ASSET000407,789.243861790725,7.892438617907249,30.382964223953437,46.1791,1007.0192999999999,1.8604681776079204,1,83.31,Low
ASSET000408,795.5846569979524,7.955846569979524,24.544878515428167,54.8962,1013.3055,1.0951,0,94.98,Low
ASSET000409,667.8058125346042,6.678058125346042,24.5073,50.8325,1014.7805000000001,1.106071115583998,1,92.96,Low
ASSET000410,840.836760020564,8.40836760020564,25.8438,51.814099999999996,999.4891,1.2640081042030276,1,90.84,Low
ASSET000411,720.34,7.2034,25.843948324955157,62.688199999999995,997.9521000000001,1.826781286791572,1,88.02,Low
ASSET000412,850.556015567204,8.50556015567204,32.0635,49.063900000000004,1007.2064999999999,2.2633790276794006,22,37.62,High
ASSET000413,863.07,8.630700000000001,26.9705,56.9846,1011.9502,1.1562000000000001,0,92.25,Low
ASSET000414,792.17,7.9216999999999995,31.19070449056278,49.4495,1006.5111999999999,1.65401416119989,0,85.54,Low
ASSET000415,682.8962977917263,6.8289629779172625,28.979454917242812,46.286300000000004,1001.9376,1.4541,0,88.75,Low
ASSET000416,696.59,6.9659,30.048950674296872,61.5824,1004.169,2.224028552084828,0,83.83,Low
ASSET000417,954.868400473602,9.548684004736021,26.98974221339216,56.689899999999994,1009.7205,1.8053,0,88.98,Low
ASSET000418,854.11,8.5411,27.61381529782646,63.3016,1000.2937,1.2388,0,91.19,Low
ASSET000419,702.63,7.0263,31.197010253970472,45.133500000000005,1003.9126,1.2668,0,87.47,Low
ASSET000420,816.114997567476,8.16114997567476,29.1584,51.420500000000004,1002.7460000000001,1.9824000000000002,0,85.93,Low
ASSET000421,788.6,7.886,30.7806,62.8221,997.3488000000001,1.3335,0,87.55,Low
ASSET000422,702.61,7.0261000000000005,25.264841414549277,51.8362,997.9145,1.2037325347556411,0,93.72,Low
ASSET000423,893.3956432387657,8.933956432387657,29.48829524815658,61.8187,1005.3261,2.33462055626762,30,23.84,High
ASSET000424,932.95,9.329500000000001,30.159699999999997,53.9002,1010.7927999999999,1.9642352729053514,1,83.02,Low
ASSET000425,726.2836710836848,7.262836710836848,30.1318,56.9646,995.0142,1.7318525494046082,1,84.21,Low
ASSET000426,646.3809447577114,6.463809447577114,27.578869094079717,59.1971,1008.1587,1.1572,0,91.64,Low
ASSET000427,1046.56,10.4656,25.4895,52.0279,1008.1305,1.2092999999999998,0,93.46,Low
ASSET000428,727.16,7.271599999999999,30.6657,46.64019999999999,1000.4597,1.432,0,87.17,Low
ASSET000429,588.098134488256,5.88098134488256,29.136599999999998,58.5292,998.3838000000001,1.0093605215988815,1,88.82,Low
ASSET000430,747.06,7.470599999999999,27.29154710430954,48.9168,1007.9882000000001,1.9675,0,87.87,Low
ASSET000431,889.98,8.8998,25.451404177938265,62.173500000000004,1014.1080999999999,1.7013999999999998,0,91.04,Low
ASSET000432,931.1297857255054,9.311297857255054,25.8379,58.739,1002.8145,1.4038032328602141,2,88.14,Low
ASSET000433,837.37,8.3737,27.457600000000003,50.951,1004.2781,1.4202000000000001,0,90.44,Low
ASSET000434,1002.33,10.0233,28.949393906876853,53.267700000000005,1003.7863000000001,1.4188884742617676,1,86.96,Low
ASSET000435,766.18,7.6617999999999995,24.4948,60.8578,995.2579,1.7442,0,91.78,Low
ASSET000436,746.66,7.4666,27.081599999999998,48.2699,1007.8653999999999,2.0087654908517516,1,85.87,Low
ASSET000437,889.22,8.8922,24.552599999999998,63.365,1009.1494,1.6253,0,92.32,Low
ASSET000438,806.3,8.062999999999999,30.7086,56.0757,1010.5746,1.9652824536553868,24,36.46,High
ASSET000439,874.4051722126818,8.744051722126818,32.160263087216606,53.248999999999995,1001.4322999999999,1.7603,0,84.04,Low
ASSET000440,921.65,9.2165,27.302972555578602,64.9619,1003.8328999999999,1.563126625870487,1,87.88,Low
ASSET000441,878.0566066810071,8.78056606681007,25.23477608177063,62.018,1004.0944000000001,1.5941,0,91.79,Low
ASSET000442,913.1895264692222,9.131895264692222,30.384735393528477,47.2239,1005.7841000000001,1.8572074088944015,1,83.33,Low
ASSET000443,808.7935237428909,8.087935237428908,32.9151625120405,51.2822,1003.7917,1.7078,0,83.55,Low
ASSET000444,759.93,7.5992999999999995,24.00390336992348,46.6153,995.7374000000001,1.1739,0,95.13,Low
ASSET000445,724.1424145707555,7.241424145707555,26.9555,58.890299999999996,1007.8344999999999,2.1798637262036924,2,83.15,Low
ASSET000446,1094.42,10.9442,28.1539,63.2671,1011.4727,2.0046,0,86.82,Low
ASSET000447,835.34,8.3534,32.565799999999996,59.0967,1001.0288,1.9465000000000001,0,82.7,Low
ASSET000448,725.77,7.2577,25.986388878766906,64.3798,1013.2677,1.9773839405661584,1,87.13,Low
ASSET000449,991.04,9.9104,31.717689686485013,49.3296,1014.4699,1.3965,0,86.3,Low
ASSET000450,890.72,8.9072,28.119699999999998,63.6281,1001.0619,1.771,0,88.03,Low
ASSET000451,909.0860207510898,9.090860207510898,24.9384,62.978,1004.2739,1.5875401480693982,1,90.12,Low
ASSET000452,797.23,7.972300000000001,29.777524783898745,49.305699999999995,1013.19,1.4584000000000001,0,87.93,Low
ASSET000453,876.2962051529046,8.762962051529046,31.87717176150449,48.2408,995.3530999999999,1.3463,0,86.39,Low
ASSET000454,699.2796568332759,6.992796568332759,31.07592141837602,47.2085,997.3692,1.193133816299788,3,81.96,Low
ASSET000455,894.11,8.9411,30.52208479148706,64.7486,1012.3801,1.8979,0,84.99,Low
ASSET000456,634.74,6.3474,25.8131,45.148999999999994,1008.172,1.4369365546862856,1,90.0,Low
ASSET000457,935.25,9.3525,29.533873366359686,51.568900000000006,1012.2935000000001,1.1184,0,89.87,Low
ASSET000458,770.1323821038859,7.701323821038859,29.18713037071195,64.578,998.9417,2.2022,0,84.8,Low
ASSET000459,964.1257518916509,9.64125751891651,28.393593194306735,53.127700000000004,1012.5749000000001,1.8763722580544353,1,85.22,Low
ASSET000460,806.85642743435,8.068564274343501,25.5096818475236,49.7225,999.6659,1.8344759183976782,1,88.32,Low
ASSET000461,853.38,8.5338,28.4098,55.3174,1005.4891,1.5386000000000002,0,88.9,Low
ASSET000462,682.3740649321039,6.8237406493210395,26.223699999999997,58.5972,1012.0992,1.6642094482658434,1,88.46,Low
ASSET000463,953.2113872940615,9.532113872940615,31.6777,57.9476,1012.6255,1.4286,0,86.18,Low
ASSET000464,814.638037471576,8.14638037471576,29.9036045428782,49.493,1000.2696000000001,2.0245879915487746,1,82.97,Low
ASSET000465,925.9681698667231,9.259681698667231,24.463500652587953,47.8946,1014.3697999999999,1.6034,0,92.52,Low
ASSET000466,1010.93,10.1093,27.836485606243805,59.9487,998.8433,2.2479450646493415,1,83.92,Low
ASSET000467,1082.3292118614363,10.823292118614363,26.234452154783824,58.845600000000005,999.7360000000001,1.6690856754277095,1,88.42,Low
ASSET000468,786.74,7.8674,31.200100000000003,59.548199999999994,1002.9996000000001,1.5481,0,86.06,Low
ASSET000469,635.37,6.3537,27.336347631342814,60.9388,1011.7814999999999,1.5253999999999999,0,90.04,Low
ASSET000470,930.5268133782259,9.30526813378226,30.650489421802767,56.5434,999.8145,1.2483498108395565,1,86.11,Low
ASSET000471,965.6251008431723,9.656251008431722,26.180693727907283,61.0092,1003.971,1.7077,0,90.28,Low
ASSET000472,665.057584780416,6.65057584780416,26.938840438160177,48.2861,1003.2072000000001,1.8265,0,88.93,Low
ASSET000473,992.4254038085521,9.924254038085522,27.888863498264516,46.086499999999994,1001.9747,1.2445,0,90.89,Low
ASSET000474,809.2459161048528,8.092459161048527,25.646900000000002,52.744,1002.7266000000001,1.6464,0,91.12,Low
ASSET000475,865.64,8.6564,26.4982,51.5977,1000.278,1.9870214143756355,0,88.57,Low
ASSET000476,766.6232881111159,7.666232881111159,25.756267892817288,47.766099999999994,999.8385000000001,1.2549215191178944,1,90.97,Low
ASSET000477,905.2784826260371,9.052784826260371,25.7573,49.2767,1006.328,2.0474,18,53.01,High
ASSET000478,1015.59,10.1559,30.559187826468754,52.4295,1006.3824000000001,1.3328029052841714,0,87.78,Low
ASSET000479,890.3374936587361,8.903374936587362,27.050811464163335,48.781099999999995,1012.201,1.4954178214836096,1,88.47,Low
ASSET000480,614.5038008115407,6.1450380081154075,24.51693627016273,56.2703,1013.1043000000001,1.7678,0,91.64,Low
ASSET000481,885.8754006827983,8.858754006827983,29.667083153024187,61.1955,1012.8216,1.0866,0,89.9,Low
ASSET000482,964.13,9.6413,31.1166,53.5506,996.3103,1.6278479887973898,1,83.74,Low
ASSET000483,703.7188761877765,7.037188761877765,27.980625158641605,51.618599999999994,1006.9302,1.8399739966887045,1,85.82,Low
ASSET000484,828.4737451807782,8.284737451807782,25.0662,61.9664,1008.8436999999999,1.3731936770424786,1,91.07,Low
ASSET000485,926.1899999999999,9.261899999999999,27.96025555117278,56.1524,1001.5099,1.4761911203139055,1,87.66,Low
ASSET000486,854.05,8.5405,26.559,55.586099999999995,1010.3619,2.0641,0,88.12,Low
ASSET000487,866.811066478491,8.66811066478491,27.904874094376943,50.11019999999999,1005.0009,2.3623006629019656,28,29.28,High
ASSET000488,1088.2490644931297,10.882490644931297,24.8235,46.140699999999995,1014.9122,1.4037,0,93.16,Low
ASSET000489,709.97,7.0997,28.479,61.059,1012.5163,1.2893999999999999,0,90.07,Low
ASSET000490,705.5,7.055,28.341097626432852,60.435900000000004,1002.3787,2.1723,24,37.8,High
ASSET000491,832.09,8.3209,24.761597285467246,51.459300000000006,1004.7438999999999,1.2528,0,93.97,Low
ASSET000492,699.77,6.9977,29.7479,46.5835,1008.7579,1.2057312674979588,1,87.22,Low
ASSET000493,979.06,9.7906,31.68483801809602,56.8317,995.7399,1.2062,0,87.28,Low
ASSET000494,925.9955157305246,9.259955157305246,26.1188,53.475699999999996,1012.4585000000001,1.2903551208494721,1,90.43,Low
ASSET000495,828.0536328697023,8.280536328697023,31.734,49.4384,997.3939999999999,1.5721980924002326,1,83.41,Low
ASSET000496,900.26,9.0026,32.6605,46.528999999999996,1014.2928999999999,2.09759905569974,1,79.85,Medium
ASSET000497,1037.5908279176908,10.375908279176908,26.333147420028062,60.9183,1014.8647,2.1554365585342867,0,87.89,Low
